Symbol,Type,Entry Time,Exit Time,Duration,Bars in Trade,Strike Pair,Lot Size,Net Credit (₹),Capital Employed (₹),Exit Reason,PnL (₹),PnL (%)
SENSEX,CE_SPREAD,2026-08-04 13:33:00,2026-08-05 09:15:00,0 days 19:42:00,43,78800.0 / 79000.0,1,46.4,200.0,SL Hit (50% Premium Appreciation),-64.4,-32.2
SENSEX,CE_SPREAD,2026-08-04 13:54:00,2026-08-05 09:15:00,0 days 19:21:00,36,78800.0 / 79000.0,1,44.55,200.0,SL Hit (50% Premium Appreciation),-66.25,-33.13
SENSEX,CE_SPREAD,2026-08-04 15:36:00,2026-08-05 09:15:00,0 days 17:39:00,2,78900.0 / 79100.0,1,44.05,200.0,SL Hit (50% Premium Appreciation),-53.45,-26.72
SENSEX,PE_SPREAD,2026-08-05 10:03:00,2026-08-06 15:21:00,1 days 05:18:00,235,78900.0 / 78700.0,1,94.9,200.0,Target Hit (50% Premium Decay),70.4,35.2
SENSEX,PE_SPREAD,2026-08-05 10:42:00,2026-08-05 14:15:00,0 days 03:33:00,71,78800.0 / 78600.0,1,91.25,200.0,SL Hit (50% Premium Appreciation),-47.15,-23.58
SENSEX,PE_SPREAD,2026-08-05 10:51:00,2026-08-06 15:21:00,1 days 04:30:00,219,78900.0 / 78700.0,1,97.1,200.0,Target Hit (50% Premium Decay),72.6,36.3
SENSEX,PE_SPREAD,2026-08-05 11:21:00,2026-08-06 15:21:00,1 days 04:00:00,209,78900.0 / 78700.0,1,95.7,200.0,Target Hit (50% Premium Decay),71.2,35.6
SENSEX,CE_SPREAD,2026-08-05 12:51:00,2026-08-06 09:42:00,0 days 20:51:00,66,78900.0 / 79100.0,1,53.55,200.0,SL Hit (50% Premium Appreciation),-29.2,-14.6
SENSEX,CE_SPREAD,2026-08-05 13:00:00,2026-08-06 09:27:00,0 days 20:27:00,58,78900.0 / 79100.0,1,52.0,200.0,SL Hit (50% Premium Appreciation),-27.0,-13.5
SENSEX,CE_SPREAD,2026-08-05 13:06:00,2026-08-06 09:45:00,0 days 20:39:00,62,78800.0 / 79000.0,1,60.6,200.0,SL Hit (50% Premium Appreciation),-35.65,-17.82
SENSEX,CE_SPREAD,2026-08-05 13:27:00,2026-08-06 09:42:00,0 days 20:15:00,54,78900.0 / 79100.0,1,53.1,200.0,SL Hit (50% Premium Appreciation),-29.65,-14.82
SENSEX,CE_SPREAD,2026-08-05 13:39:00,2026-08-06 09:21:00,0 days 19:42:00,43,78900.0 / 79100.0,1,49.5,200.0,SL Hit (50% Premium Appreciation),-27.8,-13.9
SENSEX,CE_SPREAD,2026-08-05 13:42:00,2026-08-06 09:15:00,0 days 19:33:00,40,78900.0 / 79100.0,1,44.8,200.0,SL Hit (50% Premium Appreciation),-26.4,-13.2
SENSEX,CE_SPREAD,2026-08-05 13:45:00,2026-08-06 09:21:00,0 days 19:36:00,41,78800.0 / 79000.0,1,56.6,200.0,SL Hit (50% Premium Appreciation),-33.4,-16.7
SENSEX,CE_SPREAD,2026-08-05 14:18:00,2026-08-06 09:15:00,0 days 18:57:00,28,78800.0 / 79000.0,1,51.0,200.0,SL Hit (50% Premium Appreciation),-30.55,-15.28
SENSEX,CE_SPREAD,2026-08-05 14:30:00,2026-08-06 09:15:00,0 days 18:45:00,24,78800.0 / 79000.0,1,52.65,200.0,SL Hit (50% Premium Appreciation),-28.9,-14.45
SENSEX,CE_SPREAD,2026-08-05 15:36:00,2026-08-06 09:18:00,0 days 17:42:00,3,79000.0 / 79200.0,1,40.15,200.0,SL Hit (50% Premium Appreciation),-21.95,-10.98
SENSEX,CE_SPREAD,2026-08-06 09:15:00,2026-08-06 09:48:00,0 days 00:33:00,11,79200.0 / 79400.0,1,41.3,200.0,SL Hit (50% Premium Appreciation),-21.1,-10.55
SENSEX,PE_SPREAD,2026-08-06 14:42:00,2026-08-06 15:21:00,0 days 00:39:00,13,78900.0 / 78700.0,1,90.85,200.0,Target Hit (50% Premium Decay),66.35,33.17
SENSEX,PE_SPREAD,2026-08-06 15:03:00,2026-08-06 15:21:00,0 days 00:18:00,6,78900.0 / 78700.0,1,93.15,200.0,Target Hit (50% Premium Decay),68.65,34.33
SENSEX,PE_SPREAD,2026-08-06 15:09:00,2026-08-06 15:21:00,0 days 00:12:00,4,78900.0 / 78700.0,1,91.05,200.0,Target Hit (50% Premium Decay),66.55,33.27
SENSEX,PE_SPREAD,2026-08-06 15:15:00,2026-08-06 15:21:00,0 days 00:06:00,2,78900.0 / 78700.0,1,65.0,200.0,Target Hit (50% Premium Decay),40.5,20.25
SENSEX,PE_SPREAD,2026-08-06 15:36:00,2026-08-14 15:39:00,8 days 00:03:00,770,79000.0 / 78800.0,1,45.15,200.0,Data Ended,0.05,0.03
SENSEX,PE_SPREAD,2026-08-07 09:30:00,2026-08-11 09:18:00,3 days 23:48:00,249,78800.0 / 78600.0,1,89.4,200.0,SL Hit (50% Premium Appreciation),-46.15,-23.07
SENSEX,CE_SPREAD,2026-08-07 10:18:00,2026-08-11 09:18:00,3 days 23:00:00,233,79100.0 / 79300.0,1,67.4,200.0,Target Hit (50% Premium Decay),34.3,17.15
SENSEX,CE_SPREAD,2026-08-07 10:21:00,2026-08-11 09:18:00,3 days 22:57:00,232,79100.0 / 79300.0,1,67.1,200.0,Target Hit (50% Premium Decay),34.0,17.0
SENSEX,CE_SPREAD,2026-08-07 10:30:00,2026-08-11 09:18:00,3 days 22:48:00,229,79100.0 / 79300.0,1,66.3,200.0,Target Hit (50% Premium Decay),33.2,16.6
SENSEX,CE_SPREAD,2026-08-07 10:33:00,2026-08-11 09:39:00,3 days 23:06:00,235,79000.0 / 79200.0,1,73.5,200.0,Target Hit (50% Premium Decay),37.45,18.73
SENSEX,CE_SPREAD,2026-08-07 10:45:00,2026-08-11 09:39:00,3 days 22:54:00,231,79000.0 / 79200.0,1,73.65,200.0,Target Hit (50% Premium Decay),37.6,18.8
SENSEX,CE_SPREAD,2026-08-07 10:54:00,2026-08-11 09:39:00,3 days 22:45:00,228,79000.0 / 79200.0,1,73.45,200.0,Target Hit (50% Premium Decay),37.4,18.7
SENSEX,CE_SPREAD,2026-08-07 11:06:00,2026-08-11 09:39:00,3 days 22:33:00,224,79000.0 / 79200.0,1,72.15,200.0,Target Hit (50% Premium Decay),36.1,18.05
SENSEX,CE_SPREAD,2026-08-07 11:09:00,2026-08-11 09:39:00,3 days 22:30:00,223,79000.0 / 79200.0,1,72.4,200.0,Target Hit (50% Premium Decay),36.35,18.17
SENSEX,CE_SPREAD,2026-08-07 11:18:00,2026-08-11 09:42:00,3 days 22:24:00,221,79000.0 / 79200.0,1,71.15,200.0,Target Hit (50% Premium Decay),35.7,17.85
SENSEX,CE_SPREAD,2026-08-07 11:21:00,2026-08-11 09:39:00,3 days 22:18:00,219,79000.0 / 79200.0,1,74.35,200.0,Target Hit (50% Premium Decay),38.3,19.15
SENSEX,CE_SPREAD,2026-08-07 11:51:00,2026-08-11 09:39:00,3 days 21:48:00,209,79100.0 / 79300.0,1,63.55,200.0,Target Hit (50% Premium Decay),33.45,16.73
SENSEX,CE_SPREAD,2026-08-07 11:54:00,2026-08-11 09:39:00,3 days 21:45:00,208,79000.0 / 79200.0,1,72.1,200.0,Target Hit (50% Premium Decay),36.05,18.03
SENSEX,CE_SPREAD,2026-08-07 12:15:00,2026-08-11 09:45:00,3 days 21:30:00,203,79000.0 / 79200.0,1,66.8,200.0,Target Hit (50% Premium Decay),33.7,16.85
SENSEX,CE_SPREAD,2026-08-07 12:27:00,2026-08-11 09:45:00,3 days 21:18:00,199,79000.0 / 79200.0,1,69.2,200.0,Target Hit (50% Premium Decay),36.1,18.05
SENSEX,CE_SPREAD,2026-08-07 13:15:00,2026-08-11 09:45:00,3 days 20:30:00,183,79000.0 / 79200.0,1,68.8,200.0,Target Hit (50% Premium Decay),35.7,17.85
SENSEX,CE_SPREAD,2026-08-07 13:33:00,2026-08-11 09:45:00,3 days 20:12:00,177,79000.0 / 79200.0,1,68.65,200.0,Target Hit (50% Premium Decay),35.55,17.78
SENSEX,CE_SPREAD,2026-08-07 13:45:00,2026-08-11 09:45:00,3 days 20:00:00,173,79000.0 / 79200.0,1,69.1,200.0,Target Hit (50% Premium Decay),36.0,18.0
SENSEX,CE_SPREAD,2026-08-07 14:09:00,2026-08-11 10:12:00,3 days 20:03:00,174,79000.0 / 79200.0,1,64.95,200.0,Target Hit (50% Premium Decay),32.9,16.45
SENSEX,CE_SPREAD,2026-08-07 14:33:00,2026-08-11 09:45:00,3 days 19:12:00,157,79000.0 / 79200.0,1,67.1,200.0,Target Hit (50% Premium Decay),34.0,17.0
SENSEX,CE_SPREAD,2026-08-10 09:54:00,2026-08-11 11:09:00,1 days 01:15:00,154,78900.0 / 79100.0,1,64.35,200.0,Target Hit (50% Premium Decay),32.8,16.4
SENSEX,CE_SPREAD,2026-08-10 10:57:00,2026-08-11 09:39:00,0 days 22:42:00,103,79100.0 / 79300.0,1,64.7,200.0,Target Hit (50% Premium Decay),34.6,17.3
SENSEX,CE_SPREAD,2026-08-11 09:18:00,2026-08-12 09:15:00,0 days 23:57:00,128,78800.0 / 79000.0,1,51.4,200.0,Target Hit (50% Premium Decay),33.65,16.83
SENSEX,CE_SPREAD,2026-08-11 09:21:00,2026-08-12 09:15:00,0 days 23:54:00,127,78800.0 / 79000.0,1,50.85,200.0,Target Hit (50% Premium Decay),33.1,16.55
SENSEX,CE_SPREAD,2026-08-11 09:45:00,2026-08-12 09:15:00,0 days 23:30:00,119,78700.0 / 78900.0,1,51.05,200.0,Target Hit (50% Premium Decay),26.4,13.2
SENSEX,CE_SPREAD,2026-08-11 09:54:00,2026-08-12 09:15:00,0 days 23:21:00,116,78700.0 / 78900.0,1,53.5,200.0,Target Hit (50% Premium Decay),28.85,14.42
SENSEX,CE_SPREAD,2026-08-11 10:09:00,2026-08-12 09:15:00,0 days 23:06:00,111,78700.0 / 78900.0,1,53.8,200.0,Target Hit (50% Premium Decay),29.15,14.58
SENSEX,CE_SPREAD,2026-08-11 10:24:00,2026-08-12 09:15:00,0 days 22:51:00,106,78700.0 / 78900.0,1,50.65,200.0,Target Hit (50% Premium Decay),26.0,13.0
SENSEX,CE_SPREAD,2026-08-11 10:27:00,2026-08-12 09:15:00,0 days 22:48:00,105,78700.0 / 78900.0,1,50.95,200.0,Target Hit (50% Premium Decay),26.3,13.15
SENSEX,CE_SPREAD,2026-08-11 10:39:00,2026-08-12 09:15:00,0 days 22:36:00,101,78700.0 / 78900.0,1,51.7,200.0,Target Hit (50% Premium Decay),27.05,13.52
SENSEX,CE_SPREAD,2026-08-11 10:51:00,2026-08-12 09:15:00,0 days 22:24:00,97,78700.0 / 78900.0,1,51.5,200.0,Target Hit (50% Premium Decay),26.85,13.43
SENSEX,CE_SPREAD,2026-08-11 11:03:00,2026-08-12 09:45:00,0 days 22:42:00,103,78600.0 / 78800.0,1,55.7,200.0,Target Hit (50% Premium Decay),28.2,14.1
SENSEX,CE_SPREAD,2026-08-11 11:12:00,2026-08-12 09:45:00,0 days 22:33:00,100,78600.0 / 78800.0,1,55.2,200.0,Target Hit (50% Premium Decay),27.7,13.85
SENSEX,CE_SPREAD,2026-08-11 11:33:00,2026-08-12 09:48:00,0 days 22:15:00,94,78600.0 / 78800.0,1,53.6,200.0,Target Hit (50% Premium Decay),28.15,14.08
SENSEX,CE_SPREAD,2026-08-11 12:03:00,2026-08-12 09:48:00,0 days 21:45:00,84,78600.0 / 78800.0,1,50.95,200.0,Target Hit (50% Premium Decay),25.5,12.75
SENSEX,CE_SPREAD,2026-08-11 12:54:00,2026-08-12 09:48:00,0 days 20:54:00,67,78600.0 / 78800.0,1,53.55,200.0,Target Hit (50% Premium Decay),28.1,14.05
SENSEX,CE_SPREAD,2026-08-11 13:00:00,2026-08-12 09:45:00,0 days 20:45:00,64,78600.0 / 78800.0,1,56.6,200.0,Target Hit (50% Premium Decay),29.1,14.55
SENSEX,CE_SPREAD,2026-08-11 15:36:00,2026-08-12 09:45:00,0 days 18:09:00,12,78700.0 / 78900.0,1,44.55,200.0,Target Hit (50% Premium Decay),23.5,11.75
SENSEX,CE_SPREAD,2026-08-11 15:39:00,2026-08-12 09:45:00,0 days 18:06:00,11,78700.0 / 78900.0,1,45.5,200.0,Target Hit (50% Premium Decay),24.45,12.23
SENSEX,CE_SPREAD,2026-08-12 09:18:00,2026-08-12 10:54:00,0 days 01:36:00,32,78500.0 / 78700.0,1,39.45,200.0,Target Hit (50% Premium Decay),20.0,10.0
SENSEX,CE_SPREAD,2026-08-12 09:39:00,2026-08-12 10:45:00,0 days 01:06:00,22,78600.0 / 78800.0,1,34.85,200.0,Target Hit (50% Premium Decay),18.85,9.42
SENSEX,CE_SPREAD,2026-08-12 09:48:00,2026-08-12 11:00:00,0 days 01:12:00,24,78500.0 / 78700.0,1,32.7,200.0,Target Hit (50% Premium Decay),17.45,8.72
SENSEX,CE_SPREAD,2026-08-12 10:00:00,2026-08-12 11:48:00,0 days 01:48:00,36,78400.0 / 78600.0,1,33.25,200.0,Target Hit (50% Premium Decay),16.7,8.35
SENSEX,CE_SPREAD,2026-08-12 10:03:00,2026-08-12 11:57:00,0 days 01:54:00,38,78400.0 / 78600.0,1,33.05,200.0,Target Hit (50% Premium Decay),16.9,8.45
SENSEX,CE_SPREAD,2026-08-12 11:54:00,2026-08-12 14:54:00,0 days 03:00:00,60,78200.0 / 78400.0,1,27.7,200.0,SL Hit (50% Premium Appreciation),-25.15,-12.58
SENSEX,CE_SPREAD,2026-08-12 12:00:00,2026-08-12 14:51:00,0 days 02:51:00,57,78200.0 / 78400.0,1,26.9,200.0,SL Hit (50% Premium Appreciation),-14.6,-7.3
SENSEX,CE_SPREAD,2026-08-12 12:15:00,2026-08-12 14:51:00,0 days 02:36:00,52,78100.0 / 78300.0,1,32.95,200.0,SL Hit (50% Premium Appreciation),-18.75,-9.38
SENSEX,CE_SPREAD,2026-08-12 12:45:00,2026-08-12 14:51:00,0 days 02:06:00,42,78200.0 / 78400.0,1,25.85,200.0,SL Hit (50% Premium Appreciation),-15.65,-7.83
SENSEX,CE_SPREAD,2026-08-12 12:51:00,2026-08-12 14:51:00,0 days 02:00:00,40,78100.0 / 78300.0,1,32.5,200.0,SL Hit (50% Premium Appreciation),-19.2,-9.6
SENSEX,CE_SPREAD,2026-08-12 13:12:00,2026-08-12 14:30:00,0 days 01:18:00,26,78100.0 / 78300.0,1,31.45,200.0,SL Hit (50% Premium Appreciation),-15.85,-7.93
SENSEX,CE_SPREAD,2026-08-12 13:21:00,2026-08-12 14:51:00,0 days 01:30:00,30,78200.0 / 78400.0,1,26.6,200.0,SL Hit (50% Premium Appreciation),-14.9,-7.45
SENSEX,CE_SPREAD,2026-08-12 13:30:00,2026-08-12 14:51:00,0 days 01:21:00,27,78200.0 / 78400.0,1,26.45,200.0,SL Hit (50% Premium Appreciation),-15.05,-7.52
SENSEX,CE_SPREAD,2026-08-12 13:45:00,2026-08-12 14:30:00,0 days 00:45:00,15,78100.0 / 78300.0,1,31.15,200.0,SL Hit (50% Premium Appreciation),-16.15,-8.08
SENSEX,CE_SPREAD,2026-08-12 14:27:00,2026-08-12 14:51:00,0 days 00:24:00,8,78200.0 / 78400.0,1,27.55,200.0,SL Hit (50% Premium Appreciation),-13.95,-6.98
SENSEX,PE_SPREAD,2026-08-13 14:21:00,2026-08-13 15:27:00,0 days 01:06:00,22,78100.0 / 77900.0,1,133.15,200.0,Target Hit (50% Premium Decay),112.7,56.35
SENSEX,PE_SPREAD,2026-08-13 14:42:00,2026-08-13 15:27:00,0 days 00:45:00,15,78100.0 / 77900.0,1,140.5,200.0,Target Hit (50% Premium Decay),120.05,60.02
SENSEX,PE_SPREAD,2026-08-13 15:03:00,2026-08-13 15:27:00,0 days 00:24:00,8,78100.0 / 77900.0,1,148.55,200.0,Target Hit (50% Premium Decay),128.1,64.05
SENSEX,PE_SPREAD,2026-08-13 15:15:00,2026-08-13 15:27:00,0 days 00:12:00,4,78100.0 / 77900.0,1,171.25,200.0,Target Hit (50% Premium Decay),150.8,75.4
SENSEX,PE_SPREAD,2026-08-13 15:18:00,2026-08-13 15:27:00,0 days 00:09:00,3,78100.0 / 77900.0,1,178.95,200.0,Target Hit (50% Premium Decay),158.5,79.25
SENSEX,PE_SPREAD,2026-08-13 15:27:00,2026-08-14 15:39:00,1 days 00:12:00,133,78100.0 / 77900.0,1,20.45,200.0,Data Ended,0.5,0.25
SENSEX,PE_SPREAD,2026-08-13 15:36:00,2026-08-14 15:39:00,1 days 00:03:00,130,78100.0 / 77900.0,1,19.95,200.0,Data Ended,0.0,0.0
